"True_Labels","Logistic_Regression","MLP","XGBoost","TabTransformer","TabNet","KAN"
0,0.10389651233548,0.141742989156514,0.0267499446204785,0.0588409763711594,0.0453873581011307,0.0530004754504323
0,0.250746916799746,0.535723759693887,0.0257935165428279,0.164381931456751,0.0372974408588882,0.0389305935387123
0,0.106268442858968,0.0254862275147304,0.130086115303589,0.052278402025176,0.0456365790434378,0.0935414621165936
0,0.114812365645111,0.117700426267359,0.00141489371261627,0.319813641600091,0.0202761405631638,0.0033238741054092
0,0.156271159545751,0.11095542089108,0.03977223966668,0.0622216345870977,0.018377306226573,0.0390603762206443
0,0.0356096199347647,0.0145106789293725,0.00271311462656479,0.0400292048010074,0.0183319213124109,0.00539572535004527
0,0.105109810554159,0.155211256427107,0.0404460706655201,0.180345411303014,0.0221648585098248,0.0224871981677345
0,0.00535529045307075,0.0133335430165261,0.00026627324205442,0.043895269734774,0.00172804782520506,0.00095902727749967
0,0.00878733524716413,0.00787369616792688,0.00117186211239988,0.0476290107707641,0.0722844840240241,0.00095902727749967
0,0.0142650424382271,0.00914309165986702,0.00183528564207207,0.0472304375741584,0.00474374365561002,0.00239572671377196
0,0.110597212326171,0.101908063501766,0.00534017856997014,0.0693879485248036,0.0504944807545216,0.00534547486074842
0,0.0786142147030897,0.0457429054876276,0.00275919255593752,0.0617372162867824,0.00265609609003548,0.0104407128448532
0,0.0389534505105808,0.0479066647186739,0.0073015405240218,0.0397997014872397,0.00589142173105119,0.00586685398512655
0,0.172016108840643,0.178613465657567,0.182412685710211,0.412771326975214,0.162776222640024,0.119824149606937
0,0.184805377702018,0.168392577261315,0.0300194823870727,0.0738772721826402,0.211751793858577,0.0512010811042667
0,0.170683804537231,0.173188052074536,0.0325668128534909,0.0844646959573023,0.0384597813920761,0.044855883670426
0,0.0427320712972964,0.0178186739357501,0.196954049827715,0.0547445092588098,0.0452689463966235,0.0693583417511579
0,0.571986320698353,0.721347292571311,0.178498627376685,0.602301633183822,0.146423098428363,0.265241863903063
0,0.0852036527758628,0.0446973688179756,0.00279711758342795,0.0499246579500093,0.037645783947298,0.126656571688791
0,0.184697007215688,0.150123827202639,0.0224873511253034,0.409384532218442,0.143272656783864,0.127956917849953
0,0.111372897215623,0.0761133532973489,0.0056214117913061,0.06343172817992,0.0826666836209327,0.0692816600828438
0,0.422449518806997,0.375950021107696,0.119056072262055,0.0992501910710617,0.0158657558562051,0.106112620840579
0,0.0831468292600955,0.0282684073743421,0.00242056091748551,0.0573631205793754,0.110846266041073,0.0150904628720053
0,0.0809020507417006,0.106225826143955,0.00229774122535055,0.0735966765933604,0.0181799998067645,0.028080053509393
0,0.0643917019691698,0.043476075128975,0.00162326580588124,0.0397112315021974,0.0209197608303342,0.0457316562506307
0,0.0441844998133035,0.0199951750351797,0.0109837098347293,0.0714522277593127,0.0032613749934081,0.0559832982960356
0,0.067880420927983,0.06690203774494,0.00209070646736557,0.0764689396596611,0.0161658569804244,0.0119904159806805
0,0.492567095064834,0.483341651403548,0.206299171505862,0.300715440685382,0.154114444303011,0.326480482521715
0,0.0672216556308237,0.0287045616638096,0.00411974905365308,0.0526986326753349,0.0262074981027636,0.0246496417814386
0,0.135992311789564,0.0388406782038048,0.0069945113553306,0.0566602364214855,0.0043248482750574,0.0282313865065832
0,0.0864230365730522,0.0939494646202183,0.0025903996177069,0.053547367647548,0.0133007654135413,0.00922080838762402
0,0.0944398041189078,0.0130699624398474,0.00146476785480242,0.0433220386508375,0.0494944092352845,0.0460896829571675
0,0.388441644394507,0.257171608726332,0.00976805611757491,0.107576233414001,0.0316869405359259,0.0886376101191097
0,0.0797468641000811,0.0502970408385532,0.00458372030608093,0.0628411158095636,0.0542194551274554,0.0438530005450777
0,0.0911188531539896,0.0379222250227773,0.00586155104017815,0.0678504286953975,0.028105827479968,0.0444936351522875
0,0.0512850064532623,0.0150122073197566,0.00291998477453772,0.0358401712726646,0.0280543869549304,0.0197963872259193
0,0.00360556045083622,0.00167078974317553,0.00081509243877386,0.047747894679371,0.00172804782520506,0.00095902727749967
0,0.0152403252711278,0.00453564157309591,0.00761229702564126,0.0386864161955681,0.00172804782520506,0.0446063799717923
